dates,model0,model1,model2,model3,model4,model5,model6,model7,model8,model9,model10,model11,model12,model13,model14,model15,model16,model17,model18,model19
2021/07/30/13:00,0.9358159999728314,0.9459394521767064,2.0013935201524946,0.21417757572512797,0.9618083045250424,0.09841093715253635,0.9863047632590035,-0.5025867268649018,0.8344936842524782,0.22601829929547623,0.6948008929047103,0.3692197413833692,1.3700982758647395,0.4514986096155198,2.3066650506174335,0.798871381895427,-0.7388115911802255,0.5628265010450918,1.204148354944921,1.5224696813582186
2021/07/30/14:00,0.9358159999728314,0.9459394521767064,2.0013935201524946,0.21417757572512797,0.9618083045250424,0.09841093715253635,0.9863047632590035,-0.5025867268649018,0.8344936842524782,0.22601829929547623,0.6948008929047103,0.3692197413833692,1.3700982758647395,0.4514986096155198,2.3066650506174335,0.798871381895427,-0.7388115911802255,0.5628265010450918,1.204148354944921,1.5224696813582186
2021/07/30/15:00,0.9783168538542781,0.9884403060581533,2.0438943740339415,0.25667842960657483,1.0043091584064892,0.1409117910339831,1.0288056171404503,-0.5162387727084461,0.8769945381339249,0.23803615046907112,0.7373017467861571,0.41172059526481597,1.4125991297461862,0.49399946349696655,2.3491659044988804,0.8413722357768737,-0.7267937400066307,0.5299201071386574,1.2177705746820875,1.5649705352396652
2021/08/02/09:00,0.9783168538542781,0.9884403060581533,2.0438943740339415,0.25667842960657483,1.0043091584064892,0.1409117910339831,1.0288056171404503,-0.5162387727084461,0.8769945381339249,0.23803615046907112,0.7373017467861571,0.41172059526481597,1.4125991297461862,0.49399946349696655,2.3491659044988804,0.8413722357768737,-0.7267937400066307,0.5299201071386574,1.2177705746820875,1.5649705352396652
2021/08/02/10:00,0.9783168538542781,0.9884403060581533,2.0438943740339415,0.25667842960657483,1.0043091584064892,0.1409117910339831,1.0288056171404503,-0.5162387727084461,0.8769945381339249,0.23803615046907112,0.7373017467861571,0.41172059526481597,1.4125991297461862,0.49399946349696655,2.3491659044988804,0.8413722357768737,-0.7267937400066307,0.5299201071386574,1.2177705746820875,1.5649705352396652
2021/08/02/11:00,0.9783168538542781,0.9884403060581533,2.0438943740339415,0.25667842960657483,1.0043091584064892,0.1409117910339831,1.0288056171404503,-0.5162387727084461,0.8769945381339249,0.23803615046907112,0.7373017467861571,0.41172059526481597,1.4125991297461862,0.49399946349696655,2.3491659044988804,0.8413722357768737,-0.7267937400066307,0.5299201071386574,1.2177705746820875,1.5649705352396652
2021/08/02/12:00,0.9518277416721247,0.9619511938759997,2.0174052618517875,0.23018931742442128,0.9778200462243357,0.11442267885182955,1.0023165049582967,-0.5427278848905996,0.8505054259517715,0.21154703828691768,0.7373017467861571,0.38523148308266253,1.4125991297461862,0.467510351314813,2.3226767923167264,0.8148831235947203,-0.7267937400066307,0.5034309949565039,1.191281462499934,1.5384814230575117
2021/08/02/13:00,0.9518277416721247,0.9619511938759997,2.0174052618517875,0.23018931742442128,0.9778200462243357,0.11442267885182955,1.0023165049582967,-0.5427278848905996,0.8505054259517715,0.21154703828691768,0.6819322676896914,0.38523148308266253,1.4125991297461862,0.467510351314813,2.3226767923167264,0.8148831235947203,-0.7821632191030963,0.5034309949565039,1.191281462499934,1.5384814230575117
2021/08/02/14:00,0.9518277416721247,0.9619511938759997,2.0174052618517875,0.23018931742442128,0.9778200462243357,0.11442267885182955,1.0023165049582967,-0.5427278848905996,0.8505054259517715,0.21154703828691768,0.6819322676896914,0.38523148308266253,1.4125991297461862,0.467510351314813,2.3226767923167264,0.8148831235947203,-0.7821632191030963,0.5034309949565039,1.191281462499934,1.5384814230575117
2021/08/02/15:00,0.9814915292149622,0.9916149814188372,2.0470690493946253,0.2598531049672588,1.0074838337671732,0.14408646639466716,1.0319802925011343,-0.5130640973477623,0.880169213494609,0.24121082582975517,0.6827156883182168,0.4148952706255,1.4422629172890238,0.4971741388576506,2.352340579859564,0.8445469111375578,-0.781379798474571,0.5330947824993415,1.2209452500427715,1.5681452106003493
2021/08/03/09:00,0.9814915292149622,0.9916149814188372,2.0470690493946253,0.2598531049672588,1.0074838337671732,0.14408646639466716,1.0319802925011343,-0.5130640973477623,0.880169213494609,0.24121082582975517,0.6827156883182168,0.4148952706255,1.4422629172890238,0.4971741388576506,2.352340579859564,0.8445469111375578,-0.781379798474571,0.5330947824993415,1.2209452500427715,1.5681452106003493
2021/08/03/10:00,0.9814915292149622,0.9916149814188372,2.0470690493946253,0.2598531049672588,1.0074838337671732,0.14408646639466716,1.0319802925011343,-0.5130640973477623,0.880169213494609,0.24121082582975517,0.6827156883182168,0.4148952706255,1.4422629172890238,0.4971741388576506,2.352340579859564,0.8445469111375578,-0.781379798474571,0.5330947824993415,1.2209452500427715,1.5681452106003493
2021/08/03/11:00,0.9814915292149622,0.9916149814188372,2.0470690493946253,0.2598531049672588,1.0074838337671732,0.14408646639466716,1.0319802925011343,-0.5130640973477623,0.880169213494609,0.24121082582975517,0.6827156883182168,0.4148952706255,1.4422629172890238,0.4971741388576506,2.352340579859564,0.8445469111375578,-0.781379798474571,0.5330947824993415,1.2209452500427715,1.5681452106003493
2021/08/03/12:00,0.9814915292149622,0.9916149814188372,2.0470690493946253,0.2598531049672588,1.0074838337671732,0.14408646639466716,1.0319802925011343,-0.5130640973477623,0.880169213494609,0.24121082582975517,0.6827156883182168,0.4148952706255,1.4422629172890238,0.4971741388576506,2.352340579859564,0.8445469111375578,-0.781379798474571,0.5330947824993415,1.2209452500427715,1.5681452106003493
2021/08/03/13:00,0.9814915292149622,0.9916149814188372,2.0470690493946253,0.2598531049672588,1.0074838337671732,0.14408646639466716,1.0319802925011343,-0.5130640973477623,0.880169213494609,0.24121082582975517,0.6827156883182168,0.4148952706255,1.4422629172890238,0.4971741388576506,2.352340579859564,0.8445469111375578,-0.781379798474571,0.5330947824993415,1.2209452500427715,1.5681452106003493
2021/08/03/14:00,0.9814915292149622,0.9916149814188372,2.0470690493946253,0.2598531049672588,1.0074838337671732,0.14408646639466716,1.0319802925011343,-0.5130640973477623,0.880169213494609,0.24121082582975517,0.6827156883182168,0.4148952706255,1.4422629172890238,0.4971741388576506,2.352340579859564,0.8445469111375578,-0.781379798474571,0.5330947824993415,1.2209452500427715,1.5681452106003493
2021/08/03/15:00,1.0320059471241132,1.042129399327988,2.0975834673037763,0.3103675228764097,1.0579982516763242,0.19460088430381806,1.0824947104102853,-0.46254967943861147,0.9306836314037599,0.29172524373890607,0.7332301062273676,0.4654096885346509,1.4927773351981748,0.5476885567668015,2.4028549977687153,0.8950613290467087,-0.7308653805654199,0.5836092004084924,1.2714596679519223,1.6186596285095003
2021/08/04/09:00,1.0320059471241132,1.042129399327988,2.0975834673037763,0.3103675228764097,1.0579982516763242,0.19460088430381806,1.0824947104102853,-0.46254967943861147,0.9306836314037599,0.29172524373890607,0.7332301062273676,0.4654096885346509,1.4927773351981748,0.5476885567668015,2.4028549977687153,0.8950613290467087,-0.7308653805654199,0.5836092004084924,1.2714596679519223,1.6186596285095003
2021/08/04/10:00,1.0320059471241132,1.042129399327988,2.0975834673037763,0.3103675228764097,1.0579982516763242,0.19460088430381806,1.0824947104102853,-0.46254967943861147,0.9306836314037599,0.29172524373890607,0.7332301062273676,0.4654096885346509,1.4927773351981748,0.5476885567668015,2.4028549977687153,0.8950613290467087,-0.7308653805654199,0.5836092004084924,1.2714596679519223,1.6186596285095003
2021/08/04/11:00,1.0320059471241132,1.042129399327988,2.0975834673037763,0.3103675228764097,1.0579982516763242,0.19460088430381806,1.0824947104102853,-0.46254967943861147,0.9306836314037599,0.29172524373890607,0.7332301062273676,0.4654096885346509,1.4927773351981748,0.5476885567668015,2.4028549977687153,0.8950613290467087,-0.7308653805654199,0.5836092004084924,1.2714596679519223,1.6186596285095003
2021/08/04/12:00,1.0320059471241132,1.042129399327988,2.0975834673037763,0.3103675228764097,1.0579982516763242,0.19460088430381806,1.0824947104102853,-0.46254967943861147,0.9306836314037599,0.29172524373890607,0.7332301062273676,0.4654096885346509,1.4927773351981748,0.5476885567668015,2.4028549977687153,0.8950613290467087,-0.7308653805654199,0.5836092004084924,1.2714596679519223,1.6186596285095003
2021/08/04/13:00,1.0320059471241132,1.042129399327988,2.0975834673037763,0.3103675228764097,1.0579982516763242,0.19460088430381806,1.0824947104102853,-0.46254967943861147,0.9306836314037599,0.29172524373890607,0.7332301062273676,0.4654096885346509,1.4927773351981748,0.5476885567668015,2.4028549977687153,0.8950613290467087,-0.7308653805654199,0.5836092004084924,1.2714596679519223,1.6186596285095003
2021/08/04/14:00,1.0320059471241132,1.042129399327988,2.0975834673037763,0.3103675228764097,1.0579982516763242,0.19460088430381806,1.0824947104102853,-0.46254967943861147,0.9306836314037599,0.29172524373890607,0.7332301062273676,0.4654096885346509,1.4927773351981748,0.5476885567668015,2.4028549977687153,0.8950613290467087,-0.7308653805654199,0.5836092004084924,1.2714596679519223,1.6186596285095003
2021/08/04/15:00,1.1819858251345767,1.1921092773384518,2.24756334531424,0.4603474008868734,1.207978129686788,0.3445807623142817,1.2324745884207489,-0.3125698014281477,1.0806635094142236,0.4417051217493698,0.8832099842378314,0.6153895665451146,1.6427572132086383,0.6976684347772653,2.552834875779179,1.0450412070571724,-0.5808855025549562,0.733589078418956,1.421439545962386,1.768639506519964
2021/08/05/09:00,1.1819858251345767,1.1921092773384518,2.24756334531424,0.4603474008868734,1.207978129686788,0.3445807623142817,1.2324745884207489,-0.3125698014281477,1.0806635094142236,0.4417051217493698,0.8832099842378314,0.6153895665451146,1.6427572132086383,0.6976684347772653,2.552834875779179,1.0450412070571724,-0.5808855025549562,0.733589078418956,1.421439545962386,1.768639506519964
2021/08/05/10:00,1.1819858251345767,1.1921092773384518,2.24756334531424,0.4603474008868734,1.207978129686788,0.3445807623142817,1.2324745884207489,-0.3125698014281477,1.1070999806845794,0.4681415930197256,0.8832099842378314,0.6153895665451146,1.6427572132086383,0.6976684347772653,2.552834875779179,1.0450412070571724,-0.5808855025549562,0.733589078418956,1.421439545962386,1.768639506519964
2021/08/05/11:00,1.1819858251345767,1.1921092773384518,2.24756334531424,0.4603474008868734,1.207978129686788,0.3445807623142817,1.2324745884207489,-0.3125698014281477,1.1070999806845794,0.4681415930197256,0.8832099842378314,0.6153895665451146,1.6427572132086383,0.6976684347772653,2.552834875779179,1.0450412070571724,-0.5808855025549562,0.733589078418956,1.421439545962386,1.768639506519964
2021/08/05/12:00,1.1819858251345767,1.1921092773384518,2.24756334531424,0.4603474008868734,1.207978129686788,0.3445807623142817,1.2324745884207489,-0.3125698014281477,1.1070999806845794,0.4681415930197256,0.8832099842378314,0.6225724598725944,1.6427572132086383,0.6976684347772653,2.552834875779179,1.0450412070571724,-0.5808855025549562,0.733589078418956,1.421439545962386,1.768639506519964
2021/08/05/13:00,1.1819858251345767,1.1921092773384518,2.24756334531424,0.4603474008868734,1.207978129686788,0.3445807623142817,1.2324745884207489,-0.3125698014281477,1.1070999806845794,0.4681415930197256,0.8832099842378314,0.6225724598725944,1.6427572132086383,0.6976684347772653,2.552834875779179,1.0450412070571724,-0.5808855025549562,0.733589078418956,1.421439545962386,1.768639506519964
2021/08/05/14:00,1.1819858251345767,1.1921092773384518,2.24756334531424,0.4603474008868734,1.207978129686788,0.3445807623142817,1.2324745884207489,-0.3125698014281477,1.1070999806845794,0.4681415930197256,0.8832099842378314,0.6281509846365027,1.6427572132086383,0.6976684347772653,2.552834875779179,1.0450412070571724,-0.5808855025549562,0.733589078418956,1.421439545962386,1.768639506519964
2021/08/05/15:00,1.1554764973020528,1.165599949505928,2.2210540174817157,0.4338380730543494,1.2087447039400046,0.3180714344817577,1.205965260588225,-0.33105680511780733,1.107866554937796,0.46890816727294216,0.8567006564053075,0.6513786225147136,1.633896998490417,0.6984350090304818,2.526325547946654,1.0185318792246483,-0.6073948303874803,0.7070797505864321,1.4222061202156027,1.7694060807731806
2021/08/06/09:00,1.1554764973020528,1.165599949505928,2.2210540174817157,0.4338380730543494,1.2087447039400046,0.3180714344817577,1.205965260588225,-0.33105680511780733,1.107866554937796,0.46890816727294216,0.8567006564053075,0.6513786225147136,1.633896998490417,0.6984350090304818,2.526325547946654,1.0185318792246483,-0.6073948303874803,0.7070797505864321,1.4222061202156027,1.7694060807731806
2021/08/06/10:00,1.1554764973020528,1.165599949505928,2.2210540174817157,0.4338380730543494,1.2087447039400046,0.3180714344817577,1.205965260588225,-0.33105680511780733,1.0556898329781805,0.46890816727294216,0.8567006564053075,0.6513786225147136,1.633896998490417,0.6462582870708664,2.526325547946654,1.0185318792246483,-0.6073948303874803,0.7070797505864321,1.3700293982559872,1.7694060807731806
2021/08/06/11:00,1.1554764973020528,1.165599949505928,2.2210540174817157,0.4338380730543494,1.2087447039400046,0.3605550569278869,1.205965260588225,-0.33105680511780733,1.0556898329781805,0.46890816727294216,0.8567006564053075,0.6513786225147136,1.633896998490417,0.6462582870708664,2.526325547946654,1.0185318792246483,-0.6073948303874803,0.7070797505864321,1.3700293982559872,1.7694060807731806
2021/08/06/12:00,1.1554764973020528,1.165599949505928,2.2073844514078504,0.4338380730543494,1.2087447039400046,0.3605550569278869,1.205965260588225,-0.33105680511780733,1.0556898329781805,0.46890816727294216,0.8567006564053075,0.6513786225147136,1.633896998490417,0.6462582870708664,2.526325547946654,1.0185318792246483,-0.6073948303874803,0.7070797505864321,1.3700293982559872,1.7694060807731806
2021/08/06/13:00,1.1554764973020528,1.165599949505928,2.2073844514078504,0.4338380730543494,1.2087447039400046,0.3605550569278869,1.205965260588225,-0.33105680511780733,1.0556898329781805,0.46890816727294216,0.8567006564053075,0.6513786225147136,1.633896998490417,0.6462582870708664,2.47735756311418,1.0185318792246483,-0.6073948303874803,0.7070797505864321,1.3700293982559872,1.7694060807731806
2021/08/06/14:00,1.1554764973020528,1.165599949505928,2.2073844514078504,0.43460859417263664,1.2087447039400046,0.3605550569278869,1.205965260588225,-0.33105680511780733,1.0556898329781805,0.4664698549990881,0.8567006564053075,0.6513786225147136,1.633896998490417,0.6462582870708664,2.4781279879674676,0.9679595258286027,-0.6073948303874803,0.7070797505864321,1.3700293982559872,1.7694060807731806
2021/08/06/15:00,1.1690819669289105,1.1792054191327854,2.208154202406125,0.42093893183376774,1.193470673037566,0.3661382024118799,1.2195707302150827,-0.3463308360202457,1.040415802075742,0.47847085979737425,0.8189632515178321,0.6874443856465513,1.669962761622255,0.6309842561684278,2.490128992765754,0.9542898634897337,-0.6018116849034874,0.6693423456989569,1.3547553673535486,1.8054718439050184
2021/08/09/09:00,1.1690819669289105,1.1792054191327854,2.208154202406125,0.42093893183376774,1.193470673037566,0.3661382024118799,1.2195707302150827,-0.3463308360202457,1.040415802075742,0.47847085979737425,0.8189632515178321,0.6874443856465513,1.669962761622255,0.6309842561684278,2.490128992765754,0.9542898634897337,-0.6018116849034874,0.6693423456989569,1.3547553673535486,1.8054718439050184
2021/08/09/10:00,1.1690819669289105,1.1792054191327854,2.208154202406125,0.42093893183376774,1.193470673037566,0.3661382024118799,1.2195707302150827,-0.3463308360202457,1.040415802075742,0.47847085979737425,0.8189632515178321,0.6874443856465513,1.669962761622255,0.6413845504732094,2.4780674533255254,0.9542898634897337,-0.6018116849034874,0.6693423456989569,1.3547553673535486,1.8054718439050184
2021/08/09/11:00,1.1185132716029318,1.1792054191327854,2.208154202406125,0.42093893183376774,1.193470673037566,0.4150433422423693,1.2195707302150827,-0.3463308360202457,1.040415802075742,0.47847085979737425,0.8189632515178321,0.6874443856465513,1.669962761622255,0.6020464350922297,2.4780674533255254,0.9542898634897337,-0.6018116849034874,0.6693423456989569,1.3547553673535486,1.8054718439050184
2021/08/09/12:00,1.109658158929804,1.1792054191327854,2.208154202406125,0.42093893183376774,1.193470673037566,0.4150433422423693,1.2195707302150827,-0.3463308360202457,1.040415802075742,0.47847085979737425,0.7764168803347181,0.6874443856465513,1.669962761622255,0.5931913224191018,2.4780674533255254,0.9117434923066197,-0.6018116849034874,0.6693423456989569,1.3547553673535486,1.8054718439050184
2021/08/09/13:00,1.109658158929804,1.1792054191327854,2.2362018770551764,0.42093893183376774,1.193470673037566,0.4150433422423693,1.2195707302150827,-0.3463308360202457,1.040415802075742,0.47847085979737425,0.7739797232408834,0.6874443856465513,1.669962761622255,0.5931913224191018,2.4780674533255254,0.909306335212785,-0.5625327564544254,0.6693423456989569,1.3547553673535486,1.8054718439050184
2021/08/09/14:00,1.12487001868527,1.1792054191327854,2.2362018770551764,0.42093893183376774,1.193470673037566,0.4150433422423693,1.2195707302150827,-0.3463308360202457,1.040415802075742,0.47847085979737425,0.7739797232408834,0.6874443856465513,1.669962761622255,0.5931913224191018,2.4780674533255254,0.909306335212785,-0.5625327564544254,0.6693423456989569,1.3547553673535486,1.8054718439050184
2021/08/09/15:00,1.122433824241453,1.154308161063974,2.2514138330756444,0.39604167376495636,1.2167059158509161,0.43988150964426465,1.236387054799122,-0.32951451143620614,1.0636510448890921,0.4519676929249631,0.7891916792613514,0.6609412187741404,1.6450655035534436,0.6100076470031413,2.4900714423388646,0.924518291233253,-0.5473208004339574,0.6508615029694105,1.3298581092847372,1.7805745858362072
2021/08/10/09:00,1.122433824241453,1.154308161063974,2.2514138330756444,0.39604167376495636,1.2167059158509161,0.43988150964426465,1.236387054799122,-0.32951451143620614,1.0636510448890921,0.4519676929249631,0.7891916792613514,0.6609412187741404,1.6450655035534436,0.6100076470031413,2.4900714423388646,0.924518291233253,-0.5473208004339574,0.6508615029694105,1.3298581092847372,1.7805745858362072
2021/08/10/10:00,1.122433824241453,1.154308161063974,2.2514138330756444,0.39604167376495636,1.2167059158509161,0.43988150964426465,1.236387054799122,-0.32951451143620614,1.0636510448890921,0.4519676929249631,0.7891916792613514,0.6609412187741404,1.6450655035534436,0.6829847650423164,2.4900714423388646,0.924518291233253,-0.5473208004339574,0.6508615029694105,1.3298581092847372,1.7805745858362072
2021/08/10/11:00,1.122433824241453,1.2128450956459915,2.2514138330756444,0.39604167376495636,1.2167059158509161,0.43988150964426465,1.236387054799122,-0.32951451143620614,1.0636510448890921,0.4519676929249631,0.7891916792613514,0.6609412187741404,1.6450655035534436,0.6829847650423164,2.4900714423388646,0.924518291233253,-0.48878386585194034,0.6508615029694105,1.3298581092847372,1.7805745858362072
2021/08/10/12:00,1.122433824241453,1.2128450956459915,2.2514138330756444,0.39604167376495636,1.2167059158509161,0.43988150964426465,1.236387054799122,-0.32951451143620614,1.0636510448890921,0.4519676929249631,0.7891916792613514,0.6609412187741404,1.6450655035534436,0.6829847650423164,2.4900714423388646,0.924518291233253,-0.4896085681220552,0.6508615029694105,1.3298581092847372,1.7805745858362072
2021/08/10/13:00,1.122433824241453,1.2128450956459915,2.2514138330756444,0.39604167376495636,1.2167059158509161,0.43988150964426465,1.236387054799122,-0.32951451143620614,1.0636510448890921,0.4519676929249631,0.7891916792613514,0.6609412187741404,1.6450655035534436,0.6829847650423164,2.4900714423388646,0.924518291233253,-0.47117969244929414,0.6508615029694105,1.3298581092847372,1.7805745858362072
2021/08/10/14:00,1.122433824241453,1.2128450956459915,2.2514138330756444,0.39604167376495636,1.2167059158509161,0.43988150964426465,1.236387054799122,-0.32951451143620614,1.0636510448890921,0.4519676929249631,0.8589598676433801,0.6609412187741404,1.6450655035534436,0.6829847650423164,2.4900714423388646,0.924518291233253,-0.47117969244929414,0.6508615029694105,1.3298581092847372,1.7805745858362072
2021/08/10/15:00,1.1601127160520228,1.232877184702301,2.289092724886214,0.4337205655755263,1.254384807661486,0.40054840004337655,1.2147043097575596,-0.3656365735499105,1.101329936699662,0.43028494788340077,0.8902232104997009,0.6809733078304498,1.6827443953640133,0.7174570375557838,2.527750334149434,0.9621971830438228,-0.4318940254501087,0.6853337754828779,1.2905249996838493,1.818253477646777
2021/08/11/09:00,1.1601127160520228,1.232877184702301,2.289092724886214,0.4337205655755263,1.254384807661486,0.40054840004337655,1.2147043097575596,-0.3656365735499105,1.101329936699662,0.43028494788340077,0.8902232104997009,0.6809733078304498,1.6827443953640133,0.7174570375557838,2.527750334149434,0.9621971830438228,-0.4318940254501087,0.6853337754828779,1.2905249996838493,1.818253477646777
2021/08/11/10:00,1.1601127160520228,1.232877184702301,2.289092724886214,0.4337205655755263,1.254384807661486,0.38849619830831916,1.2147043097575596,-0.3656365735499105,1.101329936699662,0.43028494788340077,0.8781710087646434,0.6809733078304498,1.6827443953640133,0.7054048358207264,2.527750334149434,0.9621971830438228,-0.4439462271851662,0.6853337754828779,1.2905249996838493,1.818253477646777
2021/08/11/11:00,1.1601127160520228,1.232877184702301,2.289092724886214,0.4337205655755263,1.254384807661486,0.38849619830831916,1.2147043097575596,-0.3656365735499105,1.101329936699662,0.43028494788340077,0.8677231755931576,0.6785478950668304,1.6827443953640133,0.6949570026492407,2.527750334149434,0.9621971830438228,-0.4439462271851662,0.6853337754828779,1.2905249996838493,1.818253477646777
2021/08/11/12:00,1.1601127160520228,1.207990034458675,2.289092724886214,0.4337205655755263,1.254384807661486,0.38849619830831916,1.2147043097575596,-0.3656365735499105,1.101329936699662,0.43028494788340077,0.8677231755931576,0.6785478950668304,1.6827443953640133,0.6949570026492407,2.527750334149434,0.9621971830438228,-0.4688333774287923,0.6853337754828779,1.2905249996838493,1.818253477646777
2021/08/11/13:00,1.1601127160520228,1.207990034458675,2.289092724886214,0.4337205655755263,1.254384807661486,0.38849619830831916,1.2147043097575596,-0.3656365735499105,1.101329936699662,0.43028494788340077,0.8677231755931576,0.6408263739046463,1.6827443953640133,0.6949570026492407,2.527750334149434,0.9621971830438228,-0.4688333774287923,0.6853337754828779,1.2905249996838493,1.818253477646777
2021/08/11/14:00,1.1601127160520228,1.207990034458675,2.289092724886214,0.4337205655755263,1.254384807661486,0.38849619830831916,1.2147043097575596,-0.3656365735499105,1.101329936699662,0.43028494788340077,0.8677231755931576,0.6408263739046463,1.6827443953640133,0.6949570026492407,2.527750334149434,0.9621971830438228,-0.4688333774287923,0.6853337754828779,1.2905249996838493,1.818253477646777
2021/08/11/15:00,1.2042167833170183,1.2392591532151016,2.333196792151209,0.464989684331953,1.2984888749264814,0.3315216767932697,1.258808377022555,-0.32153250628491525,1.1454340039646573,0.48561959509339503,0.9134316114217245,0.649634332771077,1.7268484626290088,0.7406654384778075,2.5718544014144293,1.0063012503088182,-0.43756425867236537,0.6395905077678397,1.244781731968811,1.8623575449117724
2021/08/12/09:00,1.2042167833170183,1.2392591532151016,2.333196792151209,0.464989684331953,1.2984888749264814,0.3315216767932697,1.258808377022555,-0.32153250628491525,1.1454340039646573,0.48561959509339503,0.9134316114217245,0.649634332771077,1.7268484626290088,0.7406654384778075,2.5718544014144293,1.0063012503088182,-0.43756425867236537,0.6395905077678397,1.244781731968811,1.8623575449117724
2021/08/12/10:00,1.2042167833170183,1.2392591532151016,2.333196792151209,0.464989684331953,1.2984888749264814,0.3315216767932697,1.258808377022555,-0.32153250628491525,1.1454340039646573,0.48561959509339503,0.9134316114217245,0.6343789772789787,1.7268484626290088,0.7406654384778075,2.5718544014144293,1.0063012503088182,-0.43756425867236537,0.6395905077678397,1.2584058770060127,1.8623575449117724
2021/08/12/11:00,1.2042167833170183,1.2392591532151016,2.333196792151209,0.464989684331953,1.2984888749264814,0.3315216767932697,1.245156619974016,-0.32153250628491525,1.1454340039646573,0.4719678380448561,0.9134316114217245,0.6343789772789787,1.7268484626290088,0.7406654384778075,2.5718544014144293,1.0063012503088182,-0.43756425867236537,0.6395905077678397,1.2584058770060127,1.8342664707910914
2021/08/12/12:00,1.2042167833170183,1.2392591532151016,2.333196792151209,0.464989684331953,1.2984888749264814,0.3315216767932697,1.245156619974016,-0.32153250628491525,1.1454340039646573,0.4719678380448561,0.9134316114217245,0.6343789772789787,1.7268484626290088,0.7406654384778075,2.5718544014144293,1.0063012503088182,-0.43756425867236537,0.6395905077678397,1.2584058770060127,1.8342664707910914
2021/08/12/13:00,1.2042167833170183,1.2392591532151016,2.333196792151209,0.464989684331953,1.2984888749264814,0.3315216767932697,1.205834965908338,-0.32153250628491525,1.1454340039646573,0.432646183979178,0.9134316114217245,0.6078930418418835,1.7268484626290088,0.7406654384778075,2.5718544014144293,1.0063012503088182,-0.43756425867236537,0.6395905077678397,1.283261275843224,1.7949448167254132
2021/08/12/14:00,1.2042167833170183,1.2392591532151016,2.333196792151209,0.464989684331953,1.2984888749264814,0.3315216767932697,1.205834965908338,-0.32153250628491525,1.1454340039646573,0.432646183979178,0.9134316114217245,0.6078930418418835,1.7268484626290088,0.7406654384778075,2.5718544014144293,1.0063012503088182,-0.43756425867236537,0.6395905077678397,1.283261275843224,1.7949448167254132
2021/08/12/15:00,1.2050060761106494,1.2400484460087329,2.3339860849448404,0.4802182941977261,1.2992781677201126,0.3323109695869009,1.1953936787569721,-0.320743213491284,1.1462232967582886,0.42220489682781204,0.9142209042153556,0.5974517546905176,1.72763775542264,0.7414547312714386,2.5726436942080606,1.0070905431024493,-0.4367749658787343,0.6371709671693295,1.2920729890447236,1.7845035295740472
2021/08/13/09:00,1.2050060761106494,1.2400484460087329,2.3339860849448404,0.4802182941977261,1.2992781677201126,0.3323109695869009,1.1953936787569721,-0.320743213491284,1.1462232967582886,0.42220489682781204,0.9142209042153556,0.5974517546905176,1.72763775542264,0.7414547312714386,2.5726436942080606,1.0070905431024493,-0.4367749658787343,0.6371709671693295,1.2920729890447236,1.7845035295740472
2021/08/13/10:00,1.2050060761106494,1.2400484460087329,2.3339860849448404,0.4802182941977261,1.2992781677201126,0.40852233497868673,1.1953936787569721,-0.320743213491284,1.1462232967582886,0.42220489682781204,0.9142209042153556,0.5974517546905176,1.72763775542264,0.7414547312714386,2.5726436942080606,1.0070905431024493,-0.4367749658787343,0.6371709671693295,1.2920729890447236,1.7845035295740472
2021/08/13/11:00,1.2050060761106494,1.2400484460087329,2.3339860849448404,0.4802182941977261,1.2992781677201126,0.39809779793762956,1.1953936787569721,-0.320743213491284,1.1462232967582886,0.42220489682781204,0.9142209042153556,0.5974517546905176,1.72763775542264,0.7414547312714386,2.5726436942080606,1.0070905431024493,-0.4367749658787343,0.6371709671693295,1.2920729890447236,1.7845035295740472
2021/08/13/12:00,1.2050060761106494,1.2400484460087329,2.3339860849448404,0.4802182941977261,1.2992781677201126,0.37965093675370776,1.1953936787569721,-0.320743213491284,1.1462232967582886,0.42220489682781204,0.9142209042153556,0.5974517546905176,1.72763775542264,0.7414547312714386,2.5726436942080606,1.0070905431024493,-0.4367749658787343,0.6371709671693295,1.3602620302936446,1.7845035295740472
2021/08/13/13:00,1.2050060761106494,1.2400484460087329,2.3339860849448404,0.4802182941977261,1.2992781677201126,0.37965093675370776,1.1953936787569721,-0.320743213491284,1.1462232967582886,0.42220489682781204,0.9142209042153556,0.5974517546905176,1.72763775542264,0.7414547312714386,2.5726436942080606,1.0070905431024493,-0.4367749658787343,0.6371709671693295,1.356254486181863,1.7845035295740472
2021/08/13/14:00,1.2050060761106494,1.2400484460087329,2.3339860849448404,0.4802182941977261,1.349818095854731,0.37965093675370776,1.1689239158401732,-0.3472129764080829,1.196763224892907,0.47274482496243053,0.9142209042153556,0.647991682825136,1.72763775542264,0.7414547312714386,2.5726436942080606,1.0070905431024493,-0.45522288597767746,0.6371709671693295,1.3345978289557787,1.8350434577086658
2021/08/13/15:00,1.2346879614738187,1.269730331371902,2.3636679703080095,0.432890488509478,1.3698750212814976,0.417356975294777,1.1889808412669398,-0.3271560509813163,1.2168201503196736,0.49280175038919705,0.9439027895785248,0.6680486082519026,1.7573196407858092,0.7711366166346079,2.6023255795712297,1.0367724284656186,-0.43516596055091084,0.6748770057103988,1.3546547543825451,1.8551003831354325
